# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²),MaxQ (kg / ( m* s^2 ))
50.256,2.162e4,2.204e4,173.933,183.711,-10.031,10.032,3279.314,8.282,3279.324,89.855,59.135,0.12,43.47,-80.499,0.031,0,0.964,0.011,71.253,89.711,6.634e4,0,189.447,0.64,9.737,448.3,324.084,6.113,0,0,20.217,0.583,0.378,0.056,0.149,0.583,0.007,0.044,-4.308e-4,0,0,0,0,2.812e-4,0,0,-54.464,39.794,6.339e-5,298.294,0.616,4.435e6,20.32,324.293,0.05,0.706,0.02,1069.734
50.306,2.162e4,2.204e4,173.431,183.234,-10.029,10.03,3282.27,8.297,3282.281,89.855,59.129,0.12,43.47,-80.499,0.031,0,0.968,0.01,71.205,89.711,6.634e4,0,189.447,0.64,9.737,448.244,324.084,6.11,0,0,20.083,0.583,0.379,0.055,0.149,0.583,0.007,0.045,1.185e-4,0,0,0,0,2.855e-4,0,0,-54.455,39.742,6.331e-5,298.299,0.614,4.417e6,20.32,324.293,0.05,0.706,0.02,1062.753
50.356,2.163e4,2.205e4,172.93,182.757,-10.027,10.028,3285.227,8.312,3285.237,89.855,59.123,0.119,43.47,-80.499,0.031,0,0.973,0.008,71.156,89.71,6.634e4,0,189.447,0.64,9.737,448.187,324.084,6.107,0,0,19.951,0.583,0.379,0.055,0.148,0.583,0.007,0.045,-3.912e-4,0,0,0,0,2.898e-4,0,0,-54.447,39.69,6.322e-5,298.304,0.613,4.4e6,20.32,324.293,0.05,0.706,0.02,1055.808
50.406,2.164e4,2.206e4,172.429,182.281,-10.025,10.026,3288.183,8.327,3288.193,89.855,59.117,0.119,43.47,-80.499,0.032,0,0.978,0.007,71.108,89.71,6.634e4,0,189.447,0.64,9.737,448.13,324.084,6.105,0,0,19.819,0.583,0.379,0.055,0.148,0.583,0.008,0.045,2.981e-4,0,0,0,0,2.941e-4,0,0,-54.438,39.638,6.314e-5,298.309,0.611,4.382e6,20.32,324.293,0.05,0.706,0.02,1048.9
50.456,2.165e4,2.207e4,171.927,181.805,-10.023,10.024,3291.138,8.342,3291.149,89.855,59.111,0.118,43.47,-80.499,0.032,0,0.983,0.006,71.059,89.709,6.634e4,0,189.447,0.64,9.737,448.073,324.084,6.102,0,0,19.688,0.583,0.38,0.055,0.148,0.583,0.008,0.046,1.591e-4,0,0,0,0,2.986e-4,0,0,-54.429,39.587,6.305e-5,298.315,0.609,4.365e6,20.32,324.293,0.05,0.707,0.02,1042.027
50.506,2.166e4,2.208e4,171.426,181.33,-10.021,10.022,3294.094,8.357,3294.104,89.855,59.105,0.118,43.47,-80.499,0.033,0,0.987,0.004,71.009,89.709,6.634e4,0,189.447,0.64,9.737,448.015,324.084,6.099,0,0,19.557,0.583,0.38,0.055,0.148,0.583,0.008,0.047,-4.191e-4,0,0,0,0,3.031e-4,0,0,-54.421,39.535,6.297e-5,298.32,0.608,4.347e6,20.32,324.293,0.05,0.707,0.02,1035.19
50.556,2.167e4,2.209e4,170.925,180.854,-10.019,10.02,3297.049,8.372,3297.059,89.855,59.099,0.117,43.47,-80.499,0.033,0,0.992,0.003,70.96,89.709,6.634e4,0,189.447,0.64,9.737,447.958,324.084,6.096,0,0,19.427,0.583,0.38,0.055,0.147,0.583,0.008,0.047,-4.65e-4,0,0,0,0,3.077e-4,0,0,-54.412,39.484,6.288e-5,298.325,0.606,4.33e6,20.32,324.293,0.05,0.707,0.02,1028.389
50.606,2.168e4,2.21e4,170.424,180.379,-10.017,10.018,3300.003,8.387,3300.014,89.854,59.093,0.117,43.47,-80.499,0.034,0,0.997,0.001,70.91,89.708,6.634e4,0,189.447,0.64,9.737,447.901,324.084,6.093,0,0,19.298,0.582,0.381,0.054,0.147,0.582,0.008,0.048,4.273e-4,0,0,0,0,3.124e-4,0,0,-54.404,39.432,6.28e-5,298.33,0.605,4.313e6,20.32,324.293,0.05,0.708,0.02,1021.623
50.656,2.168e4,2.21e4,169.924,179.904,-10.015,10.016,3302.958,8.402,3302.969,89.854,59.088,0.117,43.47,-80.499,0.034,0,1.002,1.072e-4,70.86,89.708,6.634e4,0,189.447,0.64,9.737,447.845,324.084,6.091,0,0,19.17,0.582,0.381,0.054,0.147,0.582,0.008,0.049,1.098e-4,0,0,0,0,3.171e-4,0,0,-54.395,39.381,6.271e-5,298.335,0.603,4.296e6,20.32,324.293,0.05,0.708,0.02,1014.893
50.706,2.169e4,2.211e4,169.423,179.429,-10.013,10.014,3305.912,8.417,3305.923,89.854,59.082,0.116,43.47,-80.499,0.035,0,1.007,-0.001,70.81,89.707,6.634e4,0,189.447,0.64,9.737,447.791,324.084,6.088,0,0,19.043,0.582,0.382,0.054,0.147,0.582,0.008,0.049,-2.263e-4,0,0,0,0,3.219e-4,0,0,-54.387,39.33,6.263e-5,298.341,0.601,4.278e6,20.32,324.293,0.05,0.708,0.02,1008.198
50.756,2.17e4,2.212e4,168.922,178.955,-10.011,10.012,3308.866,8.432,3308.877,89.854,59.076,0.116,43.47,-80.499,0.035,0,1.012,-0.002,70.759,89.707,6.634e4,0,189.447,0.64,9.737,447.737,324.084,6.085,0,0,18.916,0.582,0.382,0.054,0.147,0.582,0.008,0.05,-3.02e-4,0,0,0,0,3.269e-4,0,0,-54.378,39.279,6.255e-5,298.346,0.6,4.261e6,20.32,324.293,0.05,0.708,0.02,1001.538
50.806,2.171e4,2.213e4,168.422,178.48,-10.009,10.01,3311.82,8.448,3311.83,89.854,59.07,0.115,43.47,-80.499,0.036,0,1.017,-0.004,70.709,89.706,6.634e4,0,189.447,0.64,9.737,447.685,324.084,6.083,0,0,18.79,0.582,0.382,0.054,0.146,0.582,0.008,0.051,7.384e-5,0,0,0,0,3.319e-4,0,0,-54.37,39.229,6.246e-5,298.351,0.598,4.244e6,20.32,324.293,0.05,0.709,0.02,994.913
50.856,2.172e4,2.214e4,167.921,178.006,-10.007,10.008,3314.773,8.463,3314.784,89.854,59.064,0.115,43.47,-80.499,0.036,0,1.022,-0.005,70.658,89.706,6.634e4,0,189.447,0.64,9.737,447.635,324.084,6.08,0,0,18.665,0.582,0.383,0.054,0.146,0.582,0.009,0.052,3.802e-4,0,0,0,0,3.37e-4,0,0,-54.361,39.178,6.238e-5,298.356,0.597,4.227e6,20.32,324.293,0.05,0.709,0.02,988.323
50.906,2.173e4,2.215e4,167.421,177.532,-10.005,10.006,3317.726,8.478,3317.737,89.854,59.059,0.115,43.47,-80.499,0.037,0,1.027,-0.006,70.607,89.706,6.634e4,0,189.447,0.64,9.737,447.585,324.084,6.078,0,0,18.541,0.582,0.383,0.054,0.146,0.582,0.009,0.052,3.129e-5,0,0,0,0,3.423e-4,0,0,-54.353,39.128,6.23e-5,298.361,0.595,4.21e6,20.32,324.293,0.05,0.709,0.02,981.767
50.956,2.174e4,2.216e4,166.921,177.059,-10.004,10.004,3320.679,8.493,3320.69,89.853,59.053,0.114,43.47,-80.499,0.038,0,1.033,-0.007,70.555,89.705,6.634e4,0,189.447,0.64,9.737,447.537,324.084,6.075,0,0,18.417,0.582,0.383,0.053,0.146,0.582,0.009,0.054,2.69e-4,0,0,0,0,3.475e-4,0,0,-54.345,39.078,6.222e-5,298.366,0.593,4.193e6,20.32,324.293,0.05,0.709,0.02,975.246
51.006,2.174e4,2.216e4,166.421,176.586,-10.002,10.002,3323.631,8.508,3323.642,89.853,59.047,0.114,43.47,-80.499,0.038,0,1.038,-0.008,70.503,89.705,6.634e4,0,189.447,0.64,9.737,447.491,324.084,6.073,0,0,18.294,0.582,0.384,0.053,0.145,0.582,0.009,0.055,-4.763e-4,0,0,0,0,3.529e-4,0,0,-54.336,39.028,6.213e-5,298.371,0.592,4.177e6,20.32,324.293,0.05,0.71,0.02,968.759
51.056,2.175e4,2.217e4,165.921,176.112,-10,10,3326.583,8.523,3326.594,89.853,59.042,0.113,43.47,-80.499,0.039,0,1.043,-0.009,70.451,89.704,6.634e4,0,189.447,0.64,9.737,447.446,324.084,6.071,0,0,18.171,0.582,0.384,0.053,0.145,0.582,0.009,0.055,-2.844e-4,0,0,0,0,3.584e-4,0,0,-54.328,38.978,6.205e-5,298.376,0.59,4.16e6,20.32,324.293,0.05,0.71,0.02,962.307
51.106,2.176e4,2.218e4,165.421,175.64,-9.998,9.999,3329.535,8.539,3329.546,89.853,59.036,0.113,43.47,-80.499,0.04,0,1.048,-0.009,70.399,89.704,6.634e4,0,189.447,0.64,9.737,447.403,324.084,6.069,0,0,18.05,0.582,0.384,0.053,0.145,0.582,0.009,0.056,2.184e-4,0,0,0,0,3.641e-4,0,0,-54.32,38.928,6.197e-5,298.381,0.589,4.143e6,20.32,324.293,0.05,0.71,0.019,955.888
51.156,2.177e4,2.219e4,164.921,175.167,-9.996,9.997,3332.487,8.554,3332.498,89.853,59.03,0.113,43.47,-80.499,0.04,0,1.054,-0.01,70.346,89.704,6.634e4,0,189.447,0.64,9.737,447.361,324.084,6.067,0,0,17.929,0.582,0.385,0.053,0.145,0.582,0.009,0.057,4.597e-4,0,0,0,0,3.698e-4,0,0,-54.312,38.878,6.189e-5,298.386,0.587,4.126e6,20.32,324.293,0.05,0.711,0.019,949.504
51.206,2.178e4,2.22e4,164.421,174.695,-9.994,9.995,3335.438,8.569,3335.449,89.853,59.025,0.112,43.47,-80.499,0.041,0,1.059,-0.011,70.294,89.703,6.634e4,0,189.447,0.64,9.737,447.322,324.084,6.065,0,0,17.809,0.582,0.385,0.053,0.145,0.582,0.01,0.058,3.791e-4,0,0,0,0,3.756e-4,0,0,-54.303,38.829,6.181e-5,298.391,0.585,4.11e6,20.32,324.293,0.05,0.711,0.019,943.153
51.256,2.178e4,2.22e4,163.921,174.223,-9.992,9.993,3338.389,8.584,3338.4,89.853,59.019,0.112,43.47,-80.499,0.042,0,1.065,-0.011,70.24,89.703,6.634e4,0,189.447,0.64,9.737,447.284,324.084,6.063,0,0,17.689,0.582,0.385,0.053,0.144,0.582,0.01,0.059,2.183e-4,0,0,0,0,3.816e-4,0,0,-54.295,38.78,6.173e-5,298.396,0.584,4.093e6,20.32,324.293,0.05,0.711,0.019,936.836
51.306,2.179e4,2.221e4,163.422,173.751,-9.991,9.991,3341.34,8.6,3341.351,89.853,59.014,0.111,43.47,-80.499,0.042,0,1.07,-0.012,70.187,89.703,6.634e4,0,189.447,0.64,9.737,447.248,324.084,6.061,0,0,17.571,0.582,0.386,0.052,0.144,0.582,0.01,0.06,3.642e-4,0,0,0,0,3.877e-4,0,0,-54.287,38.73,6.165e-5,298.401,0.582,4.077e6,20.32,324.293,0.05,0.711,0.019,930.553
51.356,2.18e4,2.222e4,162.922,173.279,-9.989,9.989,3344.291,8.615,3344.302,89.852,59.008,0.111,43.47,-80.499,0.043,0,1.076,-0.012,70.133,89.702,6.634e4,0,189.447,0.64,9.737,447.213,324.084,6.059,0,0,17.452,0.582,0.386,0.052,0.144,0.582,0.01,0.061,2.185e-4,0,0,0,0,3.939e-4,0,0,-54.279,38.681,6.157e-5,298.406,0.581,4.06e6,20.32,324.293,0.05,0.712,0.019,924.302
51.406,2.181e4,2.223e4,162.423,172.808,-9.987,9.988,3347.241,8.63,3347.252,89.852,59.002,0.111,43.47,-80.499,0.044,0,1.081,-0.012,70.08,89.702,6.634e4,0,189.447,0.64,9.737,447.18,324.084,6.058,0,0,17.335,0.582,0.386,0.052,0.144,0.582,0.01,0.062,3.168e-4,0,0,0,0,4.002e-4,0,0,-54.271,38.633,6.149e-5,298.411,0.579,4.044e6,20.32,324.293,0.05,0.712,0.019,918.085
51.456,2.182e4,2.224e4,161.924,172.337,-9.985,9.986,3350.191,8.645,3350.202,89.852,58.997,0.11,43.47,-80.498,0.045,0,1.087,-0.012,70.025,89.702,6.634e4,0,189.447,0.64,9.737,447.148,324.084,6.056,0,0,17.218,0.582,0.387,0.052,0.144,0.582,0.01,0.063,1.693e-4,0,0,0,0,4.066e-4,0,0,-54.262,38.584,6.141e-5,298.416,0.578,4.027e6,20.32,324.293,0.05,0.712,0.019,911.901
51.506,2.183e4,2.225e4,161.424,171.866,-9.984,9.984,3353.14,8.661,3353.152,89.852,58.991,0.11,43.47,-80.498,0.045,0,1.093,-0.013,69.971,89.701,6.634e4,0,189.447,0.64,9.737,447.118,324.084,6.055,0,0,17.102,0.582,0.387,0.052,0.143,0.582,0.011,0.064,-4.545e-4,0,0,0,0,4.132e-4,0,0,-54.254,38.535,6.133e-5,298.421,0.576,4.011e6,20.32,324.293,0.05,0.712,0.019,905.75
51.556,2.183e4,2.225e4,160.925,171.395,-9.982,9.982,3356.09,8.676,3356.101,89.852,58.986,0.11,43.47,-80.498,0.046,0,1.099,-0.013,69.916,89.701,6.634e4,0,189.447,0.64,9.737,447.09,324.084,6.053,0,0,16.987,0.582,0.387,0.052,0.143,0.582,0.011,0.065,1.767e-4,0,0,0,0,4.199e-4,0,0,-54.246,38.487,6.125e-5,298.426,0.574,3.995e6,20.32,324.293,0.05,0.713,0.019,899.632
51.606,2.184e4,2.226e4,160.426,170.925,-9.98,9.981,3359.039,8.691,3359.05,89.852,58.981,0.109,43.47,-80.498,0.047,0,1.104,-0.012,69.861,89.701,6.634e4,0,189.447,0.64,9.737,447.063,324.084,6.052,0,0,16.872,0.582,0.388,0.052,0.143,0.582,0.011,0.066,9.736e-5,0,0,0,0,4.267e-4,0,0,-54.238,38.439,6.117e-5,298.43,0.573,3.979e6,20.32,324.293,0.05,0.713,0.019,893.547
51.656,2.185e4,2.227e4,159.927,170.455,-9.978,9.979,3361.988,8.707,3361.999,89.852,58.975,0.109,43.47,-80.498,0.048,0,1.11,-0.012,69.806,89.7,6.634e4,0,189.447,0.64,9.737,447.038,324.084,6.051,0,0,16.758,0.582,0.388,0.051,0.143,0.582,0.011,0.067,9.934e-5,0,0,0,0,4.337e-4,0,0,-54.23,38.391,6.109e-5,298.435,0.571,3.962e6,20.32,324.293,0.05,0.713,0.019,887.494
51.706,2.186e4,2.228e4,159.428,169.985,-9.977,9.977,3364.936,8.722,3364.948,89.851,58.97,0.108,43.47,-80.498,0.048,0,1.116,-0.012,69.75,89.7,6.634e4,0,189.447,0.64,9.737,447.014,324.084,6.05,0,0,16.645,0.582,0.388,0.051,0.143,0.582,0.011,0.068,2.126e-5,0,0,0,0,4.408e-4,0,0,-54.222,38.343,6.101e-5,298.44,0.57,3.946e6,20.32,324.293,0.05,0.713,0.019,881.473
51.756,2.187e4,2.229e4,158.93,169.515,-9.975,9.975,3367.885,8.737,3367.896,89.851,58.964,0.108,43.47,-80.498,0.049,0,1.122,-0.012,69.694,89.7,6.634e4,0,189.447,0.64,9.737,446.991,324.084,6.049,0,0,16.532,0.582,0.389,0.051,0.142,0.582,0.012,0.069,-1.548e-4,0,0,0,0,4.48e-4,0,0,-54.214,38.295,6.093e-5,298.445,0.568,3.93e6,20.32,324.293,0.05,0.714,0.019,875.484
51.806,2.187e4,2.229e4,158.431,169.046,-9.973,9.974,3370.833,8.753,3370.844,89.851,58.959,0.108,43.47,-80.498,0.05,0,1.128,-0.011,69.638,89.7,6.634e4,0,189.447,0.64,9.737,446.969,324.084,6.047,0,0,16.42,0.582,0.389,0.051,0.142,0.582,0.012,0.07,-1.762e-4,0,0,0,0,4.554e-4,0,0,-54.206,38.247,6.086e-5,298.45,0.566,3.914e6,20.32,324.293,0.05,0.714,0.019,869.528
51.856,2.188e4,2.23e4,157.932,168.577,-9.971,9.972,3373.781,8.768,3373.792,89.851,58.954,0.107,43.47,-80.498,0.051,0,1.135,-0.011,69.581,89.699,6.634e4,0,189.447,0.64,9.737,446.948,324.084,6.046,0,0,16.308,0.582,0.389,0.051,0.142,0.582,0.012,0.072,1.105e-4,0,0,0,0,4.629e-4,0,0,-54.199,38.2,6.078e-5,298.455,0.565,3.898e6,20.32,324.293,0.05,0.714,0.019,863.604
51.906,2.189e4,2.231e4,157.434,168.108,-9.97,9.97,3376.728,8.784,3376.739,89.851,58.948,0.107,43.47,-80.498,0.052,0,1.141,-0.01,69.524,89.699,6.634e4,0,189.447,0.64,9.737,446.928,324.084,6.045,0,0,16.198,0.582,0.39,0.051,0.142,0.582,0.012,0.073,-3.844e-4,0,0,0,0,4.706e-4,0,0,-54.191,38.152,6.07e-5,298.459,0.563,3.882e6,20.32,324.293,0.05,0.714,0.019,857.711
51.956,2.19e4,2.232e4,156.935,167.639,-9.968,9.969,3379.675,8.799,3379.687,89.851,58.943,0.107,43.47,-80.498,0.053,0,1.147,-0.01,69.467,89.699,6.634e4,0,189.447,0.64,9.736,446.909,324.084,6.045,0,0,16.087,0.582,0.39,0.051,0.142,0.582,0.012,0.074,5.993e-5,0,0,0,0,4.784e-4,0,0,-54.183,38.105,6.062e-5,298.464,0.562,3.866e6,20.32,324.293,0.05,0.715,0.019,851.85
52.006,2.191e4,2.233e4,156.437,167.171,-9.966,9.967,3382.622,8.815,3382.634,89.851,58.938,0.106,43.47,-80.498,0.053,0,1.153,-0.009,69.41,89.699,6.634e4,0,189.447,0.64,9.736,446.891,324.084,6.044,0,0,15.978,0.582,0.391,0.051,0.141,0.582,0.012,0.075,4.501e-4,0,0,0,0,4.864e-4,0,0,-54.175,38.058,6.055e-5,298.469,0.56,3.851e6,20.32,324.293,0.05,0.715,0.019,846.021
52.056,2.191e4,2.233e4,155.939,166.703,-9.965,9.965,3385.569,8.83,3385.58,89.851,58.932,0.106,43.47,-80.498,0.054,0,1.16,-0.009,69.352,89.698,6.634e4,0,189.447,0.64,9.736,446.873,324.084,6.043,0,0,15.869,0.582,0.391,0.05,0.141,0.582,0.013,0.076,4.473e-4,0,0,0,0,4.945e-4,0,0,-54.167,38.011,6.047e-5,298.474,0.559,3.835e6,20.32,324.293,0.05,0.715,0.019,840.223
52.106,2.192e4,2.234e4,155.441,166.235,-9.963,9.964,3388.515,8.845,3388.527,89.85,58.927,0.105,43.47,-80.498,0.055,0,1.166,-0.008,69.294,89.698,6.634e4,0,189.447,0.64,9.736,446.856,324.084,6.042,0,0,15.761,0.582,0.391,0.05,0.141,0.582,0.013,0.077,3.523e-4,0,0,0,0,5.028e-4,0,0,-54.159,37.964,6.039e-5,298.478,0.557,3.819e6,20.32,324.293,0.05,0.716,0.019,834.457
52.156,2.193e4,2.235e4,154.942,165.768,-9.961,9.962,3391.462,8.861,3391.473,89.85,58.922,0.105,43.47,-80.498,0.056,0,1.172,-0.008,69.235,89.698,6.634e4,0,189.447,0.64,9.736,446.839,324.084,6.041,0,0,15.653,0.582,0.392,0.05,0.141,0.582,0.013,0.079,-3.209e-4,0,0,0,0,5.112e-4,0,0,-54.152,37.918,6.032e-5,298.483,0.555,3.804e6,20.32,324.293,0.05,0.716,0.018,828.721
52.206,2.194e4,2.236e4,154.444,165.3,-9.96,9.96,3394.407,8.876,3394.419,89.85,58.916,0.105,43.47,-80.498,0.057,0,1.179,-0.007,69.176,89.698,6.634e4,0,189.447,0.64,9.736,446.823,324.084,6.04,0,0,15.546,0.582,0.392,0.05,0.141,0.582,0.013,0.079,-4.595e-4,0,0,0,0,5.199e-4,0,0,-54.144,37.871,6.024e-5,298.488,0.554,3.788e6,20.32,324.293,0.05,0.716,0.018,823.017
52.256,2.194e4,2.236e4,153.947,164.833,-9.958,9.959,3397.353,8.892,3397.365,89.85,58.911,0.104,43.47,-80.498,0.058,0,1.186,-0.006,69.117,89.697,6.634e4,0,189.447,0.64,9.736,446.808,324.084,6.04,0,0,15.44,0.583,0.392,0.05,0.14,0.583,0.013,0.081,3.18e-4,0,0,0,0,5.287e-4,0,0,-54.136,37.825,6.017e-5,298.492,0.552,3.772e6,20.32,324.293,0.05,0.717,0.018,817.344
52.306,2.195e4,2.237e4,153.449,164.367,-9.956,9.957,3400.299,8.907,3400.31,89.85,58.906,0.104,43.47,-80.498,0.059,0,1.192,-0.005,69.058,89.697,6.634e4,0,189.447,0.64,9.736,446.792,324.084,6.039,0,0,15.334,0.583,0.393,0.05,0.14,0.583,0.014,0.082,3.382e-4,0,0,0,0,5.377e-4,0,0,-54.128,37.779,6.009e-5,298.497,0.551,3.757e6,20.32,324.293,0.05,0.717,0.018,811.701
52.356,2.196e4,2.238e4,152.951,163.9,-9.955,9.955,3403.244,8.923,3403.255,89.85,58.901,0.104,43.47,-80.498,0.06,0,1.199,-0.005,68.998,89.697,6.634e4,0,189.447,0.64,9.736,446.778,324.084,6.038,0,0,15.229,0.583,0.393,0.05,0.14,0.583,0.014,0.083,-4.711e-4,0,0,0,0,5.468e-4,0,0,-54.121,37.733,6.001e-5,298.502,0.549,3.741e6,20.32,324.293,0.05,0.718,0.018,806.089
52.406,2.197e4,2.239e4,152.453,163.434,-9.953,9.954,3406.189,8.939,3406.2,89.85,58.896,0.103,43.47,-80.498,0.06,0,1.206,-0.004,68.938,89.697,6.634e4,0,189.447,0.64,9.736,446.763,324.084,6.037,0,0,15.124,0.583,0.393,0.05,0.14,0.583,0.014,0.084,2.779e-4,0,0,0,0,5.561e-4,0,0,-54.113,37.687,5.994e-5,298.506,0.548,3.726e6,20.32,324.293,0.05,0.718,0.018,800.507
52.456,2.197e4,2.239e4,151.956,162.968,-9.952,9.952,3409.133,8.954,3409.145,89.85,58.891,0.103,43.47,-80.498,0.061,0,1.212,-0.003,68.877,89.697,6.634e4,0,189.447,0.64,9.736,446.748,324.084,6.037,0,0,15.021,0.583,0.394,0.049,0.14,0.583,0.014,0.086,-3.42e-5,0,0,0,0,5.656e-4,0,0,-54.106,37.641,5.986e-5,298.511,0.546,3.711e6,20.32,324.293,0.05,0.719,0.018,794.956
52.506,2.198e4,2.24e4,151.458,162.502,-9.95,9.951,3412.078,8.97,3412.089,89.849,58.885,0.103,43.47,-80.498,0.062,0,1.219,-0.002,68.817,89.696,6.634e4,0,189.447,0.64,9.736,446.734,324.084,6.036,0,0,14.917,0.583,0.394,0.049,0.139,0.583,0.015,0.087,-1.032e-4,0,0,0,0,5.753e-4,0,0,-54.098,37.596,5.979e-5,298.516,0.544,3.695e6,20.32,324.293,0.05,0.719,0.018,789.435
52.556,2.199e4,2.241e4,150.961,162.037,-9.949,9.949,3415.022,8.985,3415.033,89.849,58.88,0.102,43.47,-80.498,0.063,0,1.226,-0.002,68.756,89.696,6.634e4,0,189.447,0.64,9.736,446.719,324.084,6.035,0,0,14.815,0.583,0.394,0.049,0.139,0.583,0.015,0.089,-4e-4,0,0,0,0,5.851e-4,0,0,-54.09,37.55,5.972e-5,298.52,0.543,3.68e6,20.32,324.293,0.05,0.719,0.018,783.945
52.606,2.2e4,2.242e4,150.463,161.572,-9.947,9.947,3417.965,9.001,3417.977,89.849,58.875,0.102,43.47,-80.498,0.064,0,1.233,-8.973e-4,68.694,89.696,6.634e4,0,189.447,0.64,9.736,446.704,324.084,6.034,0,0,14.713,0.583,0.395,0.049,0.139,0.583,0.015,0.09,-2.772e-4,0,0,0,0,5.952e-4,0,0,-54.083,37.505,5.964e-5,298.525,0.541,3.665e6,20.32,324.293,0.05,0.719,0.018,778.484
52.656,2.2e4,2.242e4,149.966,161.107,-9.945,9.946,3420.909,9.017,3420.921,89.849,58.87,0.102,43.47,-80.498,0.065,0,1.24,-1.726e-4,68.632,89.696,6.634e4,0,189.447,0.64,9.736,446.689,324.084,6.034,0,0,14.611,0.583,0.395,0.049,0.139,0.583,0.015,0.09,-9.699e-6,0,0,0,0,6.054e-4,0,0,-54.075,37.46,5.957e-5,298.529,0.54,3.65e6,20.32,324.293,0.05,0.72,0.018,773.053
52.706,2.201e4,2.243e4,149.469,160.642,-9.944,9.944,3423.852,9.032,3423.864,89.849,58.865,0.101,43.47,-80.498,0.066,0,1.247,5.365e-4,68.57,89.696,6.634e4,0,189.447,0.64,9.736,446.673,324.084,6.033,0,0,14.51,0.583,0.395,0.049,0.139,0.583,0.015,0.092,-4.724e-5,0,0,0,0,6.158e-4,0,0,-54.068,37.415,5.949e-5,298.534,0.538,3.635e6,20.32,324.293,0.05,0.72,0.018,767.652
52.756,2.202e4,2.244e4,148.971,160.178,-9.942,9.943,3426.795,9.048,3426.807,89.849,58.86,0.101,43.47,-80.498,0.067,0,1.254,0.001,68.508,89.696,6.634e4,0,189.447,0.64,9.736,446.658,324.084,6.032,0,0,14.41,0.583,0.396,0.049,0.138,0.583,0.016,0.093,4.938e-4,0,0,0,0,6.264e-4,0,0,-54.06,37.37,5.942e-5,298.538,0.537,3.62e6,20.32,324.293,0.05,0.72,0.018,762.281
52.806,2.203e4,2.245e4,148.474,159.714,-9.941,9.941,3429.738,9.064,3429.75,89.849,58.855,0.101,43.47,-80.497,0.068,0,1.261,0.002,68.445,89.695,6.634e4,0,189.447,0.64,9.736,446.642,324.084,6.031,0,0,14.31,0.583,0.396,0.049,0.138,0.583,0.016,0.094,3.22e-4,0,0,0,0,6.372e-4,0,0,-54.053,37.325,5.935e-5,298.543,0.535,3.605e6,20.32,324.293,0.05,0.72,0.018,756.939
52.856,2.203e4,2.245e4,147.977,159.25,-9.939,9.94,3432.681,9.079,3432.693,89.848,58.85,0.1,43.47,-80.497,0.069,0,1.268,0.003,68.381,89.695,6.634e4,0,189.447,0.64,9.736,446.626,324.084,6.031,0,0,14.211,0.583,0.397,0.048,0.138,0.583,0.016,0.096,-8.127e-5,0,0,0,0,6.483e-4,0,0,-54.046,37.281,5.928e-5,298.547,0.533,3.59e6,20.32,324.293,0.05,0.721,0.018,751.626
52.906,2.204e4,2.246e4,147.48,158.787,-9.938,9.938,3435.623,9.095,3435.635,89.848,58.845,0.1,43.47,-80.497,0.07,0,1.276,0.003,68.318,89.695,6.634e4,0,189.447,0.64,9.736,446.61,324.084,6.03,0,0,14.112,0.583,0.397,0.048,0.138,0.583,0.016,0.097,-3.351e-4,0,0,0,0,6.595e-4,0,0,-54.038,37.236,5.92e-5,298.552,0.532,3.575e6,20.32,324.293,0.05,0.721,0.018,746.343
52.956,2.205e4,2.247e4,146.984,158.323,-9.936,9.937,3438.565,9.111,3438.577,89.848,58.84,0.099,43.47,-80.497,0.071,0,1.283,0.004,68.254,89.695,6.634e4,0,189.447,0.64,9.736,446.594,324.084,6.029,0,0,14.014,0.583,0.397,0.048,0.138,0.583,0.017,0.098,1.186e-4,0,0,0,0,6.709e-4,0,0,-54.031,37.192,5.913e-5,298.556,0.53,3.56e6,20.32,324.293,0.05,0.721,0.018,741.089
