# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
7.829,2423.659,2843.659,578.83,589.004,56.569,57.921,429.717,0.636,429.717,89.915,109.003,12.443,47.99,-81.864,3.836e-4,73.297,-0.027,-0.186,79.335,89.882,7.454e4,1.383e4,153.755,0.636,9.8,368.241,319.21,2.413,7379.044,10.102,2344.335,0.451,0.178,0.151,0.123,0.451,5.213e-5,3.359e-4,-4.271e-4,0,7.762e-5,0.004,0.004,-1.421e-8,0,0,-3.484,715.387,9.242e-4,329.188,1.789,1.617e8,20.32,324.293,0.01,1.174,0.059
7.839,2429.45,2849.45,579.396,589.584,56.635,57.99,430.807,0.638,430.808,89.915,109.127,12.459,47.99,-81.864,8.956e-4,73.371,-0.06,-0.177,79.333,89.879,7.45e4,1.38e4,153.691,0.636,9.8,369.455,319.148,2.476,7382.981,10.113,2345.9,0.451,0.177,0.151,0.123,0.451,1.207e-4,1.173e-5,-2.568e-4,0,7.743e-5,0.004,0.004,-7.136e-8,0,0,-3.521,714.858,9.236e-4,329.165,1.791,1.618e8,20.32,324.293,0.01,1.175,0.059
7.849,2435.249,2855.249,579.963,590.164,56.702,58.058,431.899,0.641,431.9,89.915,109.252,12.474,47.99,-81.864,0.001,73.445,-0.07,-0.174,79.332,89.876,7.446e4,1.376e4,153.626,0.635,9.8,369.776,319.087,2.495,7386.919,10.123,2347.463,0.45,0.177,0.15,0.123,0.45,1.916e-4,2.534e-4,-1.376e-5,0,7.724e-5,0.004,0.004,-9.581e-8,0,0,-3.559,714.327,9.231e-4,329.142,1.793,1.619e8,20.32,324.293,0.01,1.176,0.059
7.859,2441.051,2861.051,580.529,590.743,56.533,57.886,432.992,0.643,432.993,89.915,109.377,12.445,47.99,-81.864,0.002,73.518,-0.073,-0.172,79.33,89.873,7.442e4,1.372e4,153.596,0.635,9.8,369.911,319.061,2.502,7373.002,10.11,2349.017,0.45,0.177,0.15,0.122,0.45,2.629e-4,0.001,-3.211e-4,0,7.705e-5,0.004,0.004,-1.049e-7,0,0,-3.597,713.796,9.225e-4,329.119,1.795,1.62e8,20.32,324.293,0.01,1.176,0.059
7.869,2446.859,2866.859,581.094,591.321,56.363,57.715,434.087,0.645,434.087,89.915,109.501,12.416,47.99,-81.864,0.002,73.592,-0.074,-0.171,79.328,89.87,7.438e4,1.368e4,153.565,0.635,9.8,369.954,319.035,2.506,7359.085,10.096,2350.556,0.45,0.177,0.15,0.122,0.45,3.325e-4,9.826e-4,-7.046e-5,0,7.686e-5,0.004,0.004,-1.063e-7,0,0,-3.635,713.265,9.219e-4,329.096,1.797,1.62e8,20.32,324.293,0.002,1.177,0.059
7.871,2448.012,2868.012,581.205,591.435,56.33,57.681,434.304,0.645,434.305,89.915,109.526,12.41,47.99,-81.864,0.003,73.607,-0.074,-0.171,79.328,89.87,7.437e4,1.367e4,153.559,0.635,9.8,369.959,319.029,2.506,7356.324,10.093,2350.86,0.45,0.177,0.15,0.122,0.45,3.46e-4,6.497e-4,3.316e-4,0,7.682e-5,0.004,0.004,-1.057e-7,0,0,-3.642,713.16,9.218e-4,329.092,1.797,1.621e8,20.32,324.293,0.003,1.178,0.059
7.874,2449.742,2869.742,581.373,591.607,56.362,57.714,434.63,0.646,434.631,89.915,109.563,12.417,47.99,-81.864,0.003,73.629,-0.074,-0.171,79.327,89.869,7.436e4,1.366e4,153.538,0.635,9.8,369.965,319.009,2.508,7358.42,10.098,2351.314,0.45,0.177,0.15,0.122,0.45,3.662e-4,5.469e-4,-1.059e-5,0,7.676e-5,0.004,0.004,-1.052e-7,0,0,-3.653,713.001,9.217e-4,329.085,1.798,1.621e8,20.32,324.293,0.004,1.178,0.059
7.879,2452.337,2872.337,581.625,591.864,56.41,57.763,435.119,0.647,435.12,89.915,109.618,12.427,47.99,-81.864,0.003,73.661,-0.073,-0.17,79.326,89.868,7.434e4,1.364e4,153.506,0.635,9.8,369.969,318.978,2.509,7361.563,10.105,2351.997,0.449,0.177,0.15,0.122,0.449,3.959e-4,9.732e-4,-4.933e-4,0,7.667e-5,0.004,0.004,-1.044e-7,0,0,-3.67,712.764,9.214e-4,329.075,1.799,1.621e8,20.32,324.293,0.007,1.179,0.059
7.885,2456.233,2876.233,582.003,592.251,56.482,57.837,435.853,0.649,435.854,89.915,109.701,12.443,47.99,-81.864,0.003,73.711,-0.072,-0.169,79.325,89.866,7.431e4,1.361e4,153.459,0.635,9.8,369.958,318.933,2.511,7366.277,10.115,2353.02,0.449,0.177,0.15,0.122,0.449,4.391e-4,9.385e-4,-1.19e-4,0,7.654e-5,0.004,0.004,-9.938e-8,0,0,-3.696,712.408,9.21e-4,329.059,1.8,1.622e8,20.32,324.293,0.01,1.18,0.059
7.895,2462.056,2882.056,582.568,592.83,56.59,57.947,436.951,0.651,436.952,89.915,109.826,12.466,47.99,-81.864,0.004,73.784,-0.068,-0.169,79.323,89.863,7.427e4,1.357e4,153.388,0.634,9.8,369.948,318.864,2.514,7373.318,10.13,2354.557,0.449,0.177,0.15,0.122,0.449,5e-4,0.001,4.931e-4,0,7.638e-5,0.004,0.004,-9.054e-8,0,0,-3.733,711.875,9.205e-4,329.036,1.802,1.622e8,20.32,324.293,0.005,1.18,0.059
7.901,2465.184,2885.184,582.872,593.141,56.648,58.006,437.541,0.652,437.541,89.915,109.893,12.478,47.99,-81.864,0.004,73.824,-0.067,-0.169,79.323,89.862,7.425e4,1.355e4,153.35,0.634,9.8,369.946,318.828,2.516,7377.098,10.138,2355.383,0.449,0.177,0.15,0.122,0.449,5.303e-4,0.001,-3.646e-4,0,7.63e-5,0.004,0.004,-8.564e-8,0,0,-3.754,711.589,9.202e-4,329.024,1.803,1.623e8,20.32,324.293,0.008,1.181,0.059
7.909,2469.879,2889.879,583.328,593.608,56.583,57.94,438.426,0.654,438.427,89.915,109.993,12.468,47.99,-81.864,0.004,73.883,-0.063,-0.167,79.321,89.86,7.422e4,1.352e4,153.314,0.634,9.8,369.926,318.796,2.516,7371.245,10.134,2356.618,0.448,0.177,0.15,0.122,0.448,5.731e-4,0.001,2.683e-4,0,7.617e-5,0.004,0.004,-7.772e-8,0,0,-3.784,711.159,9.197e-4,329.006,1.804,1.624e8,20.32,324.293,0.01,1.182,0.059
7.919,2475.715,2895.715,583.893,594.186,56.502,57.858,439.527,0.656,439.527,89.914,110.118,12.455,47.99,-81.864,0.005,73.956,-0.059,-0.167,79.319,89.857,7.418e4,1.348e4,153.271,0.634,9.8,369.888,318.755,2.516,7363.976,10.13,2358.142,0.448,0.176,0.15,0.122,0.448,6.217e-4,0.002,-5.228e-5,0,7.601e-5,0.004,0.004,-6.758e-8,0,0,-3.822,710.625,9.192e-4,328.983,1.806,1.624e8,20.32,324.293,0.004,1.182,0.059
7.923,2478.295,2898.295,584.143,594.442,56.466,57.822,440.013,0.657,440.014,89.914,110.173,12.449,47.99,-81.864,0.005,73.989,-0.057,-0.167,79.319,89.856,7.416e4,1.346e4,153.251,0.634,9.8,369.868,318.738,2.516,7360.764,10.128,2358.812,0.448,0.176,0.15,0.122,0.448,6.413e-4,0.002,1.14e-4,0,7.594e-5,0.004,0.004,-6.292e-8,0,0,-3.839,710.389,9.189e-4,328.973,1.807,1.625e8,20.32,324.293,0.007,1.183,0.059
7.93,2482.167,2902.167,584.517,594.824,56.348,57.702,440.744,0.659,440.744,89.914,110.255,12.428,47.99,-81.864,0.005,74.037,-0.054,-0.166,79.318,89.855,7.414e4,1.343e4,153.231,0.634,9.8,369.838,318.721,2.516,7351.101,10.118,2359.813,0.448,0.176,0.15,0.122,0.448,6.683e-4,0.002,1.844e-4,0,7.582e-5,0.004,0.004,-5.507e-8,0,0,-3.864,710.035,9.186e-4,328.957,1.808,1.625e8,20.32,324.293,0.01,1.185,0.059
7.94,2487.98,2907.98,585.076,595.397,56.171,57.522,441.84,0.661,441.841,89.914,110.379,12.397,47.99,-81.864,0.005,74.11,-0.046,-0.167,79.316,89.853,7.41e4,1.339e4,153.201,0.633,9.8,369.799,318.695,2.515,7336.606,10.104,2361.3,0.447,0.176,0.15,0.121,0.447,7.022e-4,0.002,1.407e-4,0,7.565e-5,0.004,0.003,-4.124e-8,0,0,-3.902,709.503,9.18e-4,328.934,1.81,1.626e8,20.32,324.293,0.007,1.186,0.059
7.947,2492.043,2912.043,585.465,595.795,56.047,57.397,442.607,0.662,442.607,89.914,110.465,12.375,47.99,-81.864,0.005,74.161,-0.043,-0.166,79.315,89.852,7.407e4,1.337e4,153.18,0.633,9.8,369.77,318.677,2.514,7326.483,10.093,2362.33,0.447,0.176,0.15,0.121,0.447,7.212e-4,0.002,-4.482e-4,0,7.552e-5,0.004,0.003,-3.552e-8,0,0,-3.928,709.132,9.176e-4,328.918,1.811,1.626e8,20.32,324.293,0.01,1.186,0.059
7.957,2497.9,2917.9,586.027,596.37,56.21,57.563,443.712,0.665,443.712,89.914,110.588,12.407,47.99,-81.864,0.006,74.235,-0.037,-0.166,79.313,89.851,7.403e4,1.333e4,153.101,0.633,9.8,369.722,318.599,2.516,7337.581,10.114,2363.81,0.447,0.176,0.15,0.121,0.447,7.433e-4,0.002,2.245e-4,0,7.534e-5,0.004,0.003,-2.576e-8,0,0,-3.966,708.596,9.17e-4,328.895,1.813,1.627e8,20.32,324.293,0.01,1.187,0.059
7.967,2503.763,2923.763,586.59,596.946,56.372,57.729,444.818,0.667,444.819,89.914,110.713,12.44,47.99,-81.864,0.006,74.308,-0.031,-0.166,79.311,89.85,7.399e4,1.329e4,153.022,0.633,9.8,369.683,318.522,2.518,7348.679,10.135,2365.292,0.447,0.176,0.15,0.121,0.447,7.579e-4,0.002,-7.638e-5,0,7.517e-5,0.004,0.003,-1.837e-8,0,0,-4.004,708.06,9.165e-4,328.872,1.815,1.628e8,20.32,324.293,0.007,1.188,0.059
7.974,2507.98,2927.98,586.995,597.361,56.49,57.848,445.614,0.669,445.615,89.914,110.802,12.463,47.99,-81.864,0.006,74.361,-0.027,-0.166,79.31,89.849,7.396e4,1.326e4,152.965,0.633,9.8,369.652,318.467,2.519,7356.654,10.15,2366.359,0.446,0.176,0.15,0.121,0.446,7.644e-4,0.002,-1.484e-4,0,7.505e-5,0.004,0.003,-1.387e-8,0,0,-4.032,707.674,9.161e-4,328.856,1.816,1.628e8,20.32,324.293,0.01,1.188,0.06
7.984,2513.852,2933.852,587.559,597.939,56.34,57.696,446.723,0.671,446.723,89.914,110.927,12.437,47.99,-81.864,0.006,74.434,-0.021,-0.165,79.308,89.849,7.392e4,1.322e4,152.931,0.633,9.8,369.605,318.436,2.518,7344.19,10.138,2367.837,0.446,0.175,0.15,0.121,0.446,7.674e-4,0.002,-1.7e-4,0,7.488e-5,0.004,0.003,-8.401e-9,0,0,-4.07,707.137,9.155e-4,328.832,1.818,1.629e8,20.32,324.293,0.01,1.189,0.06
7.994,2519.731,2939.731,588.122,598.515,56.19,57.544,447.833,0.673,447.833,89.914,111.051,12.41,47.99,-81.864,0.006,74.507,-0.014,-0.164,79.307,89.848,7.388e4,1.318e4,152.896,0.632,9.8,369.546,318.406,2.517,7331.726,10.126,2369.303,0.446,0.175,0.15,0.121,0.446,7.629e-4,0.002,3.749e-4,0,7.471e-5,0.004,0.003,0,0,0,-4.108,706.599,9.149e-4,328.809,1.82,1.63e8,20.32,324.293,0.01,1.19,0.06
8.004,2525.615,2945.615,588.683,599.089,56.107,57.46,448.944,0.676,448.944,89.914,111.175,12.396,47.99,-81.864,0.006,74.58,-0.006,-0.166,79.305,89.849,7.384e4,1.314e4,152.851,0.632,9.8,369.495,318.364,2.516,7324.328,10.122,2370.765,0.446,0.175,0.15,0.121,0.446,7.502e-4,0.002,1.055e-4,0,7.453e-5,0.004,0.003,0,0,0,-4.146,706.061,9.144e-4,328.786,1.822,1.631e8,20.32,324.293,0.01,1.19,0.06
8.014,2531.505,2951.505,589.244,599.663,56.024,57.376,450.056,0.678,450.057,89.914,111.299,12.382,47.99,-81.864,0.006,74.653,-1.551e-4,-0.166,79.303,89.849,7.38e4,1.31e4,152.806,0.632,9.8,369.455,318.322,2.516,7316.929,10.117,2372.216,0.445,0.175,0.15,0.12,0.445,7.301e-4,0.002,1.8e-4,0,7.435e-5,0.004,0.003,0,0,0,-4.185,705.522,9.138e-4,328.763,1.824,1.631e8,20.32,324.293,0.01,1.191,0.06
8.024,2537.404,2957.404,589.804,600.237,55.942,57.292,451.171,0.68,451.171,89.914,111.423,12.368,47.99,-81.864,0.005,74.726,0.005,-0.167,79.302,89.85,7.376e4,1.306e4,152.761,0.632,9.8,369.428,318.28,2.517,7309.526,10.112,2373.657,0.445,0.175,0.15,0.12,0.445,7.039e-4,0.002,-3.022e-4,0,7.416e-5,0.004,0.003,0,0,0,-4.223,704.982,9.132e-4,328.74,1.826,1.632e8,20.32,324.293,0.01,1.192,0.06
8.034,2543.305,2963.305,590.364,600.81,56.024,57.376,452.285,0.683,452.286,89.914,111.546,12.385,47.99,-81.864,0.005,74.799,0.01,-0.167,79.3,89.851,7.372e4,1.302e4,152.693,0.632,9.8,369.406,318.215,2.519,7314.497,10.124,2375.092,0.445,0.175,0.15,0.12,0.445,6.715e-4,0.002,2.612e-4,0,7.398e-5,0.004,0.003,0,0,0,-4.261,704.442,9.127e-4,328.716,1.828,1.633e8,20.32,324.293,0.01,1.192,0.06
8.044,2549.211,2969.211,590.925,601.384,56.106,57.46,453.402,0.685,453.402,89.913,111.67,12.402,47.99,-81.864,0.005,74.872,0.015,-0.167,79.298,89.852,7.368e4,1.298e4,152.626,0.631,9.8,369.393,318.15,2.522,7319.467,10.137,2376.525,0.444,0.175,0.15,0.12,0.444,6.336e-4,0.001,1.366e-4,0,7.38e-5,0.004,0.003,0,0,0,-4.3,703.902,9.121e-4,328.693,1.83,1.634e8,20.32,324.293,0.002,1.193,0.06
8.046,2550.373,2970.373,591.035,601.497,56.122,57.477,453.621,0.686,453.622,89.913,111.695,12.406,47.99,-81.864,0.005,74.886,0.016,-0.168,79.298,89.852,7.368e4,1.297e4,152.613,0.631,9.8,369.391,318.138,2.522,7320.445,10.139,2376.807,0.444,0.175,0.15,0.12,0.444,6.256e-4,0.001,-2.921e-4,0,7.376e-5,0.004,0.003,0,0,0,-4.307,703.796,9.12e-4,328.689,1.83,1.634e8,20.32,324.293,0.003,1.194,0.06
8.049,2552.116,2972.116,591.2,601.666,56.088,57.443,453.951,0.686,453.951,89.913,111.731,12.4,47.99,-81.864,0.005,74.907,0.017,-0.168,79.298,89.852,7.366e4,1.296e4,152.601,0.631,9.8,369.389,318.126,2.523,7317.541,10.137,2377.229,0.444,0.175,0.15,0.12,0.444,6.131e-4,0.002,1.624e-4,0,7.371e-5,0.004,0.003,5.205e-9,0,0,-4.319,703.636,9.118e-4,328.682,1.831,1.634e8,20.32,324.293,0.004,1.194,0.06
8.053,2554.732,2974.732,591.449,601.92,56.037,57.391,454.445,0.687,454.446,89.913,111.786,12.391,47.99,-81.864,0.005,74.94,0.019,-0.168,79.297,89.853,7.365e4,1.294e4,152.582,0.631,9.8,369.387,318.109,2.524,7313.185,10.133,2377.859,0.444,0.175,0.15,0.12,0.444,5.936e-4,0.001,-3.988e-4,0,7.363e-5,0.004,0.003,6.663e-9,0,0,-4.336,703.397,9.116e-4,328.671,1.831,1.634e8,20.32,324.293,0.007,1.195,0.06
8.06,2558.659,2978.659,591.82,602.3,55.961,57.313,455.187,0.689,455.188,89.913,111.868,12.377,47.99,-81.864,0.004,74.988,0.021,-0.168,79.296,89.854,7.362e4,1.292e4,152.554,0.631,9.8,369.384,318.083,2.525,7306.652,10.128,2378.801,0.444,0.174,0.149,0.12,0.444,5.626e-4,0.001,1.567e-5,0,7.352e-5,0.004,0.003,8.562e-9,0,0,-4.361,703.038,9.112e-4,328.656,1.833,1.635e8,20.32,324.293,0.01,1.196,0.06
8.07,2564.552,2984.552,592.377,602.87,55.846,57.197,456.301,0.691,456.302,89.913,111.991,12.357,47.99,-81.864,0.004,75.06,0.025,-0.168,79.294,89.856,7.358e4,1.288e4,152.512,0.631,9.8,369.381,318.045,2.526,7296.852,10.12,2380.203,0.444,0.174,0.149,0.12,0.444,5.126e-4,0.001,-1.794e-4,0,7.333e-5,0.004,0.003,1.2e-8,0,0,-4.4,702.499,9.106e-4,328.633,1.834,1.635e8,20.32,324.293,0.005,1.196,0.06
8.075,2567.726,2987.726,592.676,603.176,55.785,57.135,456.901,0.693,456.902,89.913,112.058,12.347,47.99,-81.864,0.004,75.099,0.027,-0.168,79.293,89.857,7.356e4,1.286e4,152.489,0.631,9.8,369.379,318.024,2.527,7291.578,10.115,2380.953,0.443,0.174,0.149,0.12,0.443,4.84e-4,0.002,-1.137e-4,0,7.323e-5,0.004,0.003,1.336e-8,0,0,-4.42,702.208,9.103e-4,328.62,1.835,1.636e8,20.32,324.293,0.008,1.197,0.06
8.083,2572.49,2992.49,593.123,603.634,55.687,57.036,457.802,0.694,457.803,89.913,112.157,12.33,47.99,-81.864,0.003,75.157,0.029,-0.168,79.292,89.859,7.353e4,1.283e4,152.456,0.631,9.8,369.383,317.993,2.529,7283.311,10.108,2382.07,0.443,0.174,0.149,0.12,0.443,4.394e-4,6.358e-4,2.606e-4,0,7.308e-5,0.004,0.003,1.541e-8,0,0,-4.451,701.772,9.098e-4,328.601,1.837,1.636e8,20.32,324.293,0.01,1.198,0.06
8.093,2578.424,2998.424,593.68,604.204,55.566,56.913,458.924,0.697,458.925,89.913,112.28,12.309,47.99,-81.864,0.003,75.23,0.031,-0.168,79.29,89.861,7.349e4,1.279e4,152.414,0.63,9.8,369.396,317.954,2.532,7273.022,10.099,2383.45,0.443,0.174,0.149,0.119,0.443,3.818e-4,5.143e-4,2.249e-5,0,7.289e-5,0.003,0.003,1.791e-8,0,0,-4.49,701.23,9.093e-4,328.578,1.839,1.637e8,20.32,324.293,0.004,1.198,0.06
8.097,2580.736,3000.736,593.896,604.425,55.519,56.865,459.361,0.698,459.362,89.913,112.328,12.3,47.99,-81.864,0.003,75.258,0.031,-0.168,79.29,89.862,7.347e4,1.277e4,152.397,0.63,9.8,369.4,317.939,2.533,7269.017,10.096,2383.996,0.443,0.174,0.149,0.119,0.443,3.589e-4,4.621e-4,-4.198e-5,0,7.281e-5,0.003,0.003,1.783e-8,0,0,-4.505,701.021,9.091e-4,328.569,1.84,1.637e8,20.32,324.293,0.006,1.199,0.06
8.103,2584.205,3004.205,594.22,604.757,55.561,56.908,460.018,0.699,460.018,89.913,112.4,12.309,47.99,-81.864,0.003,75.3,0.032,-0.168,79.289,89.863,7.345e4,1.275e4,152.359,0.63,9.8,369.411,317.902,2.535,7271.512,10.102,2384.852,0.443,0.174,0.149,0.119,0.443,3.244e-4,8.181e-4,9.443e-7,0,7.27e-5,0.003,0.003,1.854e-8,0,0,-4.527,700.72,9.087e-4,328.555,1.841,1.638e8,20.32,324.293,0.009,1.199,0.06
8.112,2589.411,3009.411,594.707,605.256,55.624,56.973,461.003,0.701,461.003,89.913,112.507,12.323,47.99,-81.864,0.002,75.364,0.031,-0.17,79.287,89.865,7.341e4,1.271e4,152.301,0.63,9.8,369.469,317.846,2.541,7275.255,10.112,2386.138,0.442,0.174,0.149,0.119,0.442,2.72e-4,5.285e-4,-3.712e-4,0,7.254e-5,0.003,0.003,1.823e-8,0,0,-4.561,700.268,9.083e-4,328.535,1.842,1.638e8,20.32,324.293,0.007,1.2,0.06
8.119,2593.582,3013.582,595.097,605.655,55.675,57.025,461.792,0.703,461.792,89.913,112.594,12.334,47.99,-81.864,0.002,75.414,0.03,-0.17,79.286,89.867,7.339e4,1.268e4,152.255,0.63,9.8,369.552,317.801,2.547,7278.251,10.12,2387.166,0.442,0.174,0.149,0.119,0.442,2.298e-4,0.001,-3.439e-4,0,7.241e-5,0.003,0.003,1.648e-8,0,0,-4.588,699.905,9.079e-4,328.518,1.844,1.639e8,20.32,324.293,0.01,1.201,0.06
8.129,2599.536,3019.536,595.654,606.225,55.59,56.939,462.918,0.706,462.919,89.913,112.717,12.319,47.99,-81.864,0.001,75.487,0.026,-0.171,79.284,89.869,7.335e4,1.265e4,152.208,0.63,9.8,369.739,317.757,2.558,7270.738,10.115,2388.628,0.442,0.174,0.149,0.119,0.442,1.695e-4,5.844e-5,1.156e-4,0,7.223e-5,0.003,0.003,1.222e-8,0,0,-4.627,699.388,9.073e-4,328.495,1.845,1.64e8,20.32,324.293,0.01,1.201,0.06
8.139,2605.495,3025.495,596.209,606.793,55.505,56.852,464.046,0.708,464.047,89.913,112.84,12.305,47.99,-81.864,8.714e-4,75.559,0.015,-0.172,79.283,89.871,7.331e4,1.261e4,152.161,0.629,9.8,370.153,317.713,2.581,7263.224,10.11,2390.078,0.441,0.173,0.149,0.119,0.441,1.11e-4,5.119e-4,1.702e-4,0,7.205e-5,0.003,0.003,0,0,0,-4.666,698.87,9.068e-4,328.471,1.847,1.64e8,20.32,324.293,0.003,1.202,0.06
8.142,2607.321,3027.321,596.379,606.967,55.479,56.826,464.392,0.709,464.392,89.913,112.878,12.301,47.99,-81.864,7.358e-4,75.581,0.009,-0.172,79.282,89.872,7.33e4,1.259e4,152.147,0.629,9.8,370.365,317.7,2.592,7260.924,10.109,2390.521,0.441,0.173,0.149,0.119,0.441,9.358e-5,5.155e-4,2.45e-4,0,7.199e-5,0.003,0.003,0,0,0,-4.678,698.711,9.066e-4,328.464,1.848,1.641e8,20.32,324.293,0.005,1.203,0.06
8.147,2610.061,3030.061,596.634,607.228,55.463,56.811,464.91,0.71,464.911,89.913,112.934,12.299,47.99,-81.864,5.377e-4,75.614,-0.005,-0.172,79.281,89.873,7.328e4,1.258e4,152.123,0.629,9.8,370.832,317.676,2.616,7259.251,10.109,2391.183,0.441,0.173,0.149,0.119,0.441,6.816e-5,1.708e-4,-1.767e-4,0,7.191e-5,0.003,0.003,0,0,0,-4.695,698.473,9.064e-4,328.453,1.849,1.641e8,20.32,324.293,0.007,1.203,0.06
8.153,2614.173,3034.173,597.016,607.619,55.44,56.787,465.688,0.712,465.689,89.912,113.019,12.296,47.99,-81.864,2.657e-4,75.664,-0.059,-0.162,79.28,89.875,7.325e4,1.255e4,152.086,0.629,9.8,371.811,317.641,2.666,7256.741,10.109,2392.172,0.441,0.173,0.149,0.119,0.441,3.347e-5,-3.004e-4,-4.047e-4,0,7.178e-5,0.003,0.003,-6.46e-8,0,0,-4.722,698.116,9.06e-4,328.437,1.85,1.642e8,20.32,324.293,0.01,1.204,0.061
8.163,2620.146,3040.146,597.57,608.187,55.407,56.754,466.819,0.714,466.82,89.912,113.142,12.291,47.99,-81.864,2.372e-4,75.736,-0.133,0.106,79.279,89.877,7.321e4,1.251e4,152.032,0.629,9.8,363.789,317.59,2.274,7253.099,10.11,2393.603,0.441,0.173,0.149,0.119,0.441,3.114e-5,7.365e-6,-9.649e-5,0,7.162e-5,0.003,0.003,-3.269e-7,0,0,-4.761,697.597,9.055e-4,328.414,1.852,1.642e8,20.32,324.293,0.009,1.205,0.061
8.173,2625.747,3045.747,598.089,608.718,55.376,56.723,467.88,0.716,467.88,89.912,113.257,12.287,47.99,-81.864,5.671e-4,75.803,-0.079,0.152,79.277,89.879,7.317e4,1.247e4,151.983,0.629,9.8,366.62,317.543,2.415,7249.686,10.11,2394.936,0.44,0.173,0.149,0.119,0.44,7.318e-5,4.77e-4,-3.259e-4,0,7.148e-5,0.003,0.003,-1.135e-7,0,0,-4.797,697.111,9.05e-4,328.392,1.854,1.643e8,20.32,324.293,0.01,1.206,0.061
8.183,2631.73,3051.73,598.643,609.285,55.343,56.69,469.013,0.719,469.014,89.912,113.38,12.283,47.99,-81.864,9.256e-4,75.875,-0.062,0.16,79.275,89.88,7.313e4,1.243e4,151.929,0.628,9.8,367.398,317.491,2.456,7246.1,10.111,2396.352,0.44,0.173,0.149,0.118,0.44,1.187e-4,-7.775e-5,2.773e-4,0,7.133e-5,0.003,0.003,-7.092e-8,0,0,-4.836,696.591,9.044e-4,328.368,1.855,1.644e8,20.32,324.293,0.01,1.206,0.061
8.193,2637.719,3057.719,599.196,609.851,55.311,56.658,470.147,0.721,470.148,89.912,113.503,12.279,47.99,-81.864,0.001,75.947,-0.054,0.163,79.274,89.882,7.31e4,1.239e4,151.875,0.628,9.799,367.647,317.44,2.471,7242.514,10.111,2397.76,0.44,0.173,0.149,0.118,0.44,1.611e-4,1.062e-4,6.482e-6,0,7.118e-5,0.003,0.003,-5.286e-8,0,0,-4.875,696.07,9.039e-4,328.345,1.857,1.644e8,20.32,324.293,0.002,1.207,0.061
8.194,2638.638,3058.638,599.281,609.938,55.306,56.653,470.321,0.722,470.322,89.912,113.522,12.279,47.99,-81.864,0.001,75.958,-0.053,0.163,79.273,89.883,7.309e4,1.239e4,151.867,0.628,9.799,367.664,317.432,2.472,7241.964,10.111,2397.975,0.44,0.173,0.149,0.118,0.44,1.671e-4,2.939e-4,1.198e-4,0,7.115e-5,0.003,0.003,-5.088e-8,0,0,-4.881,695.99,9.038e-4,328.341,1.858,1.645e8,20.32,324.293,0.002,1.208,0.061
8.197,2640.016,3060.016,599.408,610.068,55.304,56.651,470.582,0.722,470.583,89.912,113.55,12.279,47.99,-81.864,0.001,75.975,-0.052,0.163,79.273,89.883,7.308e4,1.238e4,151.854,0.628,9.799,367.685,317.419,2.474,7241.537,10.112,2398.298,0.44,0.173,0.149,0.118,0.44,1.758e-4,2.096e-4,-3.673e-4,0,7.112e-5,0.003,0.003,-4.855e-8,0,0,-4.89,695.871,9.037e-4,328.335,1.858,1.645e8,20.32,324.293,0.003,1.208,0.061
8.2,2642.083,3062.083,599.598,610.263,55.301,56.648,470.974,0.723,470.975,89.912,113.592,12.279,47.99,-81.864,0.001,75.999,-0.05,0.164,79.272,89.883,7.307e4,1.236e4,151.835,0.628,9.799,367.701,317.401,2.475,7240.897,10.113,2398.781,0.44,0.173,0.149,0.118,0.44,1.885e-4,2.525e-4,3.059e-4,0,7.107e-5,0.003,0.003,-4.557e-8,0,0,-4.904,695.691,9.035e-4,328.327,1.859,1.645e8,20.32,324.293,0.005,1.21,0.061
8.205,2645.185,3065.185,599.884,610.556,55.296,56.643,471.562,0.724,471.562,89.912,113.656,12.279,47.99,-81.864,0.002,76.037,-0.048,0.165,79.272,89.884,7.305e4,1.234e4,151.805,0.628,9.799,367.71,317.372,2.477,7239.937,10.114,2399.504,0.44,0.173,0.149,0.118,0.44,2.064e-4,9.015e-4,-4.83e-4,0,7.099e-5,0.003,0.003,-4.176e-8,0,0,-4.924,695.422,9.032e-4,328.315,1.86,1.645e8,20.32,324.293,0.008,1.21,0.061
